24,8.064800
2,8.064900
42,8.064900
6,8.065000
12,8.065000
17,8.065000
34,8.065000
41,8.065000
26,8.065100
44,8.065100
3,8.065200
14,8.065200
15,8.065200
37,8.065200
31,8.065300
47,8.065300
5,8.065400
13,8.065400
19,8.065400
25,8.065400
23,8.065500
27,8.065500
49,8.065500
18,8.065700
22,8.065700
38,8.065700
0,8.065800
8,8.065800
11,8.065800
16,8.065800
43,8.065800
45,8.065800
32,8.065900
28,8.066000
48,8.066100
4,8.066200
41,8.066200
21,8.066300
33,8.066300
46,8.066300
7,8.066400
29,8.066400
34,8.066400
40,8.066400
10,8.066500
24,8.066500
17,8.066600
1,8.066700
14,8.066700
26,8.066800
12,8.066900
35,8.066900
2,8.067000
6,8.067000
15,8.067000
20,8.067000
37,8.067000
42,8.067000
44,8.067000
16,8.067100
18,8.067100
23,8.067100
30,8.067100
47,8.067100
19,8.067200
31,8.067200
45,8.067200
49,8.067200
0,8.067300
5,8.067300
27,8.067300
11,8.067400
22,8.067400
32,8.067400
41,8.067400
8,8.067700
28,8.067700
33,8.067700
34,8.067700
48,8.067700
13,8.067800
21,8.067800
43,8.067800
4,8.067900
17,8.068000
29,8.068000
7,8.068100
14,8.068100
24,8.068100
38,8.068100
16,8.068300
26,8.068300
46,8.068300
18,8.068400
40,8.068400
3,8.068500
23,8.068500
41,8.068500
45,8.068500
12,8.068600
15,8.068600
37,8.068600
0,8.068700
10,8.068700
25,8.068700
44,8.068700
47,8.068700
49,8.068700
6,8.068800
19,8.068800
32,8.068800
2,8.068900
11,8.068900
22,8.068900
27,8.068900
31,8.068900
34,8.068900
42,8.068900
1,8.069000
5,8.069000
33,8.069000
21,8.069200
48,8.069200
17,8.069300
28,8.069300
35,8.069300
14,8.069400
16,8.069400
4,8.069500
8,8.069500
29,8.069500
41,8.069500
7,8.069600
18,8.069600
24,8.069600
43,8.069600
26,8.069700
45,8.069700
20,8.069900
23,8.069900
0,8.070000
13,8.070000
32,8.070000
34,8.070000
15,8.070100
37,8.070100
46,8.070100
49,8.070100
11,8.070200
12,8.070200
33,8.070200
40,8.070200
47,8.070200
19,8.070300
22,8.070300
38,8.070300
44,8.070300
27,8.070400
31,8.070400
6,8.070500
16,8.070500
17,8.070500
21,8.070500
30,8.070500
41,8.070500
2,8.070600
5,8.070600
14,8.070600
42,8.070600
48,8.070600
18,8.070700
10,8.070800
28,8.070800
4,8.070900
29,8.070900
45,8.070900
7,8.071000
24,8.071000
26,8.071000
1,8.071100
8,8.071100
34,8.071100
0,8.071200
23,8.071200
32,8.071200
43,8.071200
3,8.071300
33,8.071400
35,8.071400
41,8.071400
11,8.071500
15,8.071500
16,8.071500
25,8.071500
37,8.071500
49,8.071500
22,8.071600
47,8.071600
12,8.071700
17,8.071700
19,8.071700
21,8.071700
14,8.071800
18,8.071800
27,8.071800
31,8.071800
44,8.071800
46,8.071800
40,8.071900
48,8.071900
6,8.072000
13,8.072000
45,8.072000
5,8.072100
28,8.072100
34,8.072100
2,8.072200
29,8.072200
42,8.072200
0,8.072300
4,8.072300
7,8.072300
24,8.072300
26,8.072300
32,8.072300
38,8.072300
41,8.072300
20,8.072400
23,8.072400
16,8.072500
33,8.072500
8,8.072600
10,8.072700
11,8.072700
43,8.072700
15,8.072800
17,8.072800
18,8.072800
21,8.072800
22,8.072800
37,8.072800
49,8.072800
14,8.072900
47,8.072900
1,8.073000
19,8.073000
12,8.073100
27,8.073100
31,8.073100
34,8.073100
45,8.073100
48,8.073100
41,8.073200
44,8.073200
35,8.073300
46,8.073300
0,8.073400
16,8.073400
28,8.073400
29,8.073400
30,8.073400
32,8.073400
5,8.073500
6,8.073500
7,8.073500
24,8.073500
26,8.073500
40,8.073500
4,8.073600
23,8.073600
33,8.073600
2,8.073700
42,8.073700
3,8.073800
11,8.073800
13,8.073800
17,8.073800
18,8.073800
14,8.073900
21,8.073900
8,8.074000
22,8.074000
25,8.074000
34,8.074000
37,8.074000
49,8.074000
15,8.074100
38,8.074100
41,8.074100
43,8.074100
45,8.074100
47,8.074100
16,8.074300
19,8.074300
27,8.074300
48,8.074300
0,8.074400
10,8.074400
12,8.074400
31,8.074400
32,8.074400
44,8.074500
24,8.074600
26,8.074600
28,8.074600
29,8.074600
33,8.074600
7,8.074700
18,8.074700
20,8.074700
23,8.074700
46,8.074700
1,8.074800
4,8.074800
5,8.074800
17,8.074800
6,8.074900
11,8.074900
14,8.074900
21,8.074900
34,8.074900
41,8.074900
40,8.075000
2,8.075100
22,8.075100
35,8.075100
42,8.075100
45,8.075100
16,8.075200
37,8.075200
49,8.075200
8,8.075300
15,8.075300
47,8.075300
0,8.075400
32,8.075400
43,8.075400
48,8.075400
13,8.075500
19,8.075500
27,8.075500
12,8.075600
18,8.075600
31,8.075600
33,8.075600
24,8.075700
26,8.075700
29,8.075700
41,8.075700
44,8.075700
7,8.075800
17,8.075800
23,8.075800
28,8.075800
34,8.075800
38,8.075800
14,8.075900
21,8.075900
4,8.076000
5,8.076000
10,8.076000
11,8.076000
16,8.076000
45,8.076000
3,8.076100
30,8.076100
46,8.076100
6,8.076200
22,8.076200
25,8.076300
37,8.076300
49,8.076300
0,8.076400
1,8.076400
2,8.076400
32,8.076400
40,8.076400
42,8.076400
47,8.076400
15,8.076500
18,8.076500
33,8.076500
41,8.076500
48,8.076500
8,8.076600
27,8.076600
34,8.076600
17,8.076700
19,8.076700
26,8.076700
31,8.076700
43,8.076700
12,8.076800
14,8.076800
16,8.076800
20,8.076800
23,8.076800
24,8.076800
29,8.076800
35,8.076800
7,8.076900
21,8.076900
28,8.076900
44,8.076900
45,8.076900
11,8.077000
4,8.077100
13,8.077100
5,8.077200
22,8.077200
41,8.077200
0,8.077300
18,8.077300
32,8.077300
6,8.077400
33,8.077400
34,8.077400
37,8.077400
38,8.077400
46,8.077400
49,8.077400
10,8.077500
47,8.077500
48,8.077500
15,8.077600
16,8.077600
17,8.077600
2,8.077700
14,8.077700
26,8.077700
27,8.077700
40,8.077700
42,8.077700
8,8.077800
19,8.077800
21,8.077800
23,8.077800
24,8.077800
31,8.077800
45,8.077800
1,8.077900
7,8.077900
12,8.077900
29,8.077900
41,8.077900
43,8.077900
11,8.078000
28,8.078000
18,8.078100
44,8.078100
0,8.078200
3,8.078200
4,8.078200
22,8.078200
32,8.078200
34,8.078200
5,8.078300
33,8.078300
16,8.078400
25,8.078400
35,8.078400
37,8.078400
49,8.078400
17,8.078500
30,8.078500
48,8.078500
6,8.078600
13,8.078600
14,8.078600
41,8.078600
47,8.078600
15,8.078700
21,8.078700
23,8.078700
26,8.078700
27,8.078700
45,8.078700
46,8.078700
20,8.078800
24,8.078800
2,8.078900
7,8.078900
11,8.078900
18,8.078900
19,8.078900
29,8.078900
31,8.078900
38,8.078900
42,8.078900
8,8.079000
10,8.079000
12,8.079000
28,8.079000
34,8.079000
40,8.079000
0,8.079100
32,8.079100
43,8.079100
4,8.079200
16,8.079200
22,8.079200
33,8.079200
44,8.079200
41,8.079300
1,8.079400
5,8.079400
17,8.079400
37,8.079400
49,8.079400
14,8.079500
45,8.079500
48,8.079500
21,8.079600
23,8.079600
26,8.079600
47,8.079600
6,8.079700
15,8.079700
18,8.079700
27,8.079700
34,8.079700
11,8.079800
24,8.079800
0,8.079900
7,8.079900
16,8.079900
19,8.079900
29,8.079900
31,8.079900
35,8.079900
46,8.079900
13,8.080000
28,8.080000
32,8.080000
33,8.080000
41,8.080000
2,8.080100
8,8.080100
12,8.080100
22,8.080100
42,8.080100
3,8.080200
4,8.080200
17,8.080200
40,8.080200
43,8.080200
14,8.080300
38,8.080300
44,8.080300
45,8.080300
10,8.080400
21,8.080400
25,8.080400
34,8.080400
37,8.080400
48,8.080400
49,8.080400
5,8.080500
18,8.080500
23,8.080500
26,8.080500
16,8.080600
47,8.080600
0,8.080700
11,8.080700
15,8.080700
20,8.080700
24,8.080700
27,8.080700
41,8.080700
1,8.080800
6,8.080800
7,8.080800
30,8.080800
32,8.080800
33,8.080800
19,8.080900
29,8.080900
31,8.080900
17,8.081000
22,8.081000
28,8.081000
12,8.081100
14,8.081100
34,8.081100
45,8.081100
46,8.081100
2,8.081200
4,8.081200
8,8.081200
21,8.081200
42,8.081200
16,8.081300
18,8.081300
35,8.081300
41,8.081300
43,8.081300
44,8.081300
48,8.081300
49,8.081300
13,8.081400
23,8.081400
26,8.081400
37,8.081400
40,8.081400
0,8.081500
5,8.081500
11,8.081600
15,8.081600
24,8.081600
27,8.081600
32,8.081600
33,8.081600
47,8.081600
7,8.081700
10,8.081700
38,8.081700
17,8.081800
29,8.081800
34,8.081800
6,8.081900
14,8.081900
19,8.081900
22,8.081900
28,8.081900
31,8.081900
41,8.081900
45,8.081900
3,8.082000
16,8.082000
18,8.082000
21,8.082000
4,8.082100
12,8.082100
1,8.082200
23,8.082200
46,8.082200
48,8.082200
49,8.082200
0,8.082300
2,8.082300
8,8.082300
25,8.082300
26,8.082300
37,8.082300
42,8.082300
44,8.082300
11,8.082400
32,8.082400
33,8.082400
43,8.082400
5,8.082500
15,8.082500
20,8.082500
24,8.082500
27,8.082500
34,8.082500
40,8.082500
41,8.082500
47,8.082500
7,8.082600
17,8.082600
13,8.082700
14,8.082700
16,8.082700
18,8.082700
29,8.082700
35,8.082700
45,8.082700
19,8.082800
21,8.082800
22,8.082800
28,8.082800
31,8.082800
6,8.082900
30,8.082900
4,8.083000
10,8.083000
23,8.083000
38,8.083000
0,8.083100
12,8.083100
26,8.083100
33,8.083100
41,8.083100
48,8.083100
49,8.083100
11,8.083200
32,8.083200
34,8.083200
37,8.083200
8,8.083300
44,8.083300
46,8.083300
2,8.083400
15,8.083400
16,8.083400
17,8.083400
18,8.083400
24,8.083400
27,8.083400
42,8.083400
43,8.083400
45,8.083400
47,8.083400
1,8.083500
5,8.083500
7,8.083500
14,8.083500
21,8.083600
22,8.083600
29,8.083600
40,8.083600
19,8.083700
28,8.083700
31,8.083700
41,8.083700
3,8.083800
23,8.083800
33,8.083800
0,8.083900
4,8.083900
6,8.083900
26,8.083900
34,8.083900
48,8.083900
11,8.084000
12,8.084000
13,8.084000
32,8.084000
35,8.084000
49,8.084000
16,8.084100
18,8.084100
25,8.084100
37,8.084100
45,8.084100
10,8.084200
17,8.084200
20,8.084200
24,8.084200
8,8.084300
14,8.084300
15,8.084300
27,8.084300
38,8.084300
41,8.084300
44,8.084300
47,8.084300
2,8.084400
7,8.084400
21,8.084400
22,8.084400
42,8.084400
43,8.084400
46,8.084400
5,8.084500
29,8.084500
33,8.084500
0,8.084600
19,8.084600
23,8.084600
28,8.084600
31,8.084600
34,8.084600
16,8.084700
26,8.084700
32,8.084700
40,8.084700
48,8.084700
1,8.084800
4,8.084800
11,8.084800
18,8.084800
45,8.084800
6,8.084900
12,8.084900
17,8.084900
30,8.084900
41,8.084900
49,8.084900
14,8.085000
24,8.085000
37,8.085000
21,8.085100
7,8.085200
13,8.085200
15,8.085200
22,8.085200
27,8.085200
33,8.085200
34,8.085200
44,8.085200
47,8.085200
0,8.085300
8,8.085300
